t(s),a,v,l,r
0.0015671253204345703,0.0,0.0,0.0,0.0
0.0031023025512695312,0.0,0.0,0.0,0.0
0.004793882369995117,0.0,0.0,0.0,0.0
0.006433248519897461,0.0,0.0,0.0,0.0
0.00816202163696289,0.0,0.0,0.0,0.0
0.00977468490600586,0.0,0.0,0.0,0.0
0.011354684829711914,0.0,0.0,0.0,0.0
0.013023614883422852,0.0,0.0,0.0,0.0
0.01459503173828125,0.0,0.0,0.0,0.0
0.01603841781616211,0.0,0.0,0.0,0.0
0.017539024353027344,0.0,0.0,0.0,0.0
0.018993854522705078,0.0,0.0,0.0,0.0
0.02044057846069336,0.0,0.0,0.0,0.0
0.021889686584472656,0.0,0.0,0.0,0.0
0.02333855628967285,0.0,0.0,0.0,0.0
0.02478647232055664,0.0,0.0,0.0,0.0
0.026232242584228516,0.0,0.0,0.0,0.0
0.027724742889404297,0.0,0.0,0.0,0.0
0.029178142547607422,0.0,0.0,0.0,0.0
0.03062891960144043,0.0,0.0,0.0,0.0
0.03207683563232422,0.0,0.0,0.0,0.0
0.0335230827331543,0.0,0.0,0.0,0.0
0.03497171401977539,0.0,0.0,0.0,0.0
0.036420345306396484,0.0,0.0,0.0,0.0
0.03789496421813965,0.0,0.0,0.0,0.0
0.0393373966217041,0.0,0.0,0.0,0.0
0.040778398513793945,0.0,0.0,0.0,0.0
0.04222273826599121,0.0,0.0,0.0,0.0
0.043665409088134766,0.0,0.0,0.0,0.0
0.04510807991027832,0.0,0.0,0.0,0.0
0.04653811454772949,0.0,0.0,0.0,0.0
0.04798078536987305,0.0,0.0,0.0,0.0
0.04941368103027344,0.0,0.0,0.0,0.0
0.05084562301635742,0.0,0.0,0.0,0.0
0.0522768497467041,0.0,0.0,0.0,0.0
0.053708791732788086,0.0,0.0,0.0,0.0
0.055141448974609375,0.0,0.0,0.0,0.0
0.05657339096069336,0.0,0.0,0.0,0.0
0.0580449104309082,0.0,0.0,0.0,0.0
0.059482574462890625,0.0,0.0,0.0,0.0
0.06091475486755371,0.0,0.0,0.0,0.0
0.06235146522521973,0.0,0.0,0.0,0.0
