t(s),a,v,l,r
0.003509521484375,0.0,0.0,0.0,0.0
0.005761861801147461,0.0,0.0,0.0,0.0
0.007367610931396484,0.0,0.0,0.0,0.0
0.008913040161132812,0.0,0.0,0.0,0.0
0.010614871978759766,0.0,0.0,0.0,0.0
0.012153148651123047,0.0,0.0,0.0,0.0
0.013643503189086914,0.0,0.0,0.0,0.0
0.015088081359863281,0.0,0.0,0.0,0.0
0.016538381576538086,0.0,0.0,0.0,0.0
0.01798725128173828,0.0,0.0,0.0,0.0
0.019431352615356445,0.0,0.0,0.0,0.0
0.020878314971923828,0.0,0.0,0.0,0.0
0.022326231002807617,0.0,0.0,0.0,0.0
0.023784399032592773,0.0,0.0,0.0,0.0
0.025234699249267578,0.0,0.0,0.0,0.0
0.02667999267578125,0.0,0.0,0.0,0.0
0.028124094009399414,0.0,0.0,0.0,0.0
0.029593944549560547,0.0,0.0,0.0,0.0
0.031039714813232422,0.0,0.0,0.0,0.0
0.0324854850769043,0.0,0.0,0.0,0.0
0.033946990966796875,0.0,0.0,0.0,0.0
0.03538799285888672,0.0,0.0,0.0,0.0
0.036827802658081055,0.0,0.0,0.0,0.0
0.03826761245727539,0.0,0.0,0.0,0.0
0.039705753326416016,0.0,0.0,0.0,0.0
0.04114270210266113,0.0,0.0,0.0,0.0
0.042580366134643555,0.0,0.0,0.0,0.0
0.04402971267700195,0.0,0.0,0.0,0.0
0.04546475410461426,0.0,0.0,0.0,0.0
0.04689812660217285,0.0,0.0,0.0,0.0
0.04833626747131348,0.0,0.0,0.0,0.0
0.0497736930847168,0.0,0.0,0.0,0.0
0.05121445655822754,0.0,0.0,0.0,0.0
0.05265402793884277,0.0,0.0,0.0,0.0
0.05411958694458008,0.0,0.0,0.0,0.0
0.05556511878967285,0.0,0.0,0.0,0.0
0.057004690170288086,0.0,0.0,0.0,0.0
0.05844473838806152,0.0,0.0,0.0,0.0
0.05988168716430664,0.0,0.0,0.0,0.0
0.06132102012634277,0.0,0.0,0.0,0.0
0.0627589225769043,0.0,0.0,0.0,0.0
0.06438398361206055,0.0,0.0,0.0,0.0
0.06582927703857422,0.0,0.0,0.0,0.0
0.06727290153503418,0.0,0.0,0.0,0.0
0.06871414184570312,0.0,0.0,0.0,0.0
0.07015657424926758,0.0,0.0,0.0,0.0
0.07160139083862305,0.0,0.0,0.0,0.0
0.07305240631103516,0.0,0.0,0.0,0.0
0.07449460029602051,0.0,0.0,0.0,0.0
0.07593464851379395,0.0,0.0,0.0,0.0
0.07737541198730469,0.0,0.0,0.0,0.0
0.07881665229797363,0.0,0.0,0.0,0.0
0.08025860786437988,0.0,0.0,0.0,0.0
0.08170223236083984,0.0,0.0,0.0,0.0
0.08316278457641602,0.0,0.0,0.0,0.0
0.08460259437561035,0.0,0.0,0.0,0.0
0.0860450267791748,0.0,0.0,0.0,0.0
0.08748483657836914,0.0,0.0,0.0,0.0
0.08892488479614258,0.0,0.0,0.0,0.0
0.09036445617675781,0.0,0.0,0.0,0.0
0.09180283546447754,0.0,0.0,0.0,0.0
0.09326004981994629,0.0,0.0,0.0,0.0
0.09470057487487793,0.0,0.0,0.0,0.0
0.09614181518554688,0.0,0.0,0.0,0.0
0.09758305549621582,0.0,1.0,0.0,0.0
