t(s),a,v,l,r
0.0029175281524658203,0.0,0.0,0.0,0.0
0.007686614990234375,0.0,0.0,0.0,0.0
0.010419368743896484,0.0,0.0,0.0,0.0
0.013146162033081055,0.0,0.0,0.0,0.0
0.015897274017333984,0.0,0.0,0.0,0.0
0.018606901168823242,0.0,0.0,0.0,0.0
0.021317243576049805,0.0,0.0,0.0,0.0
0.0232083797454834,0.0,0.0,0.0,0.0
0.024688005447387695,0.0,0.0,0.0,0.0
0.026141643524169922,0.0,0.0,0.0,0.0
0.02759265899658203,0.0,0.0,0.0,0.0
0.029044389724731445,0.0,0.0,0.0,0.0
0.030495405197143555,0.0,0.0,0.0,0.0
0.03195071220397949,0.0,0.0,0.0,0.0
0.03340339660644531,0.0,0.0,0.0,0.0
0.03486824035644531,0.0,0.0,0.0,0.0
0.036299943923950195,0.0,0.0,0.0,0.0
0.037761688232421875,0.0,0.0,0.0,0.0
0.03920936584472656,0.0,0.0,0.0,0.0
0.040686845779418945,0.0,0.0,0.0,0.0
0.04212808609008789,0.0,0.0,0.0,0.0
0.0435640811920166,0.0,0.0,0.0,0.0
0.04506874084472656,0.0,0.0,0.0,0.0
0.046500205993652344,0.0,0.0,0.0,0.0
0.04793214797973633,0.0,0.0,0.0,0.0
0.04936695098876953,0.0,0.0,0.0,0.0
0.05080819129943848,0.0,0.0,0.0,0.0
0.05224108695983887,0.0,0.0,0.0,0.0
0.05366921424865723,0.0,0.0,0.0,0.0
0.05513334274291992,0.0,0.0,0.0,0.0
0.056571245193481445,0.0,0.0,0.0,0.0
0.05800890922546387,0.0,0.0,0.0,0.0
0.05943942070007324,0.0,0.0,0.0,0.0
0.06087660789489746,0.0,0.0,0.0,0.0
0.062309980392456055,0.0,0.0,0.0,0.0
0.06374621391296387,0.0,0.0,0.0,0.0
0.06519746780395508,0.0,0.0,0.0,0.0
0.06663227081298828,0.0,0.0,0.0,0.0
0.06806468963623047,0.0,0.0,0.0,0.0
