t(s),a,v,l,r
0.002196073532104492,0.0,0.0,0.0,0.0
0.004737138748168945,0.0,0.0,0.0,0.0
0.007173776626586914,0.0,0.0,0.0,0.0
0.009606361389160156,0.0,0.0,0.0,0.0
0.011991024017333984,0.0,0.0,0.0,0.0
0.01415109634399414,0.0,0.0,0.0,0.0
0.016349077224731445,0.0,0.0,0.0,0.0
0.018503427505493164,0.0,0.0,0.0,0.0
0.02065587043762207,0.0,0.0,0.0,0.0
0.022814273834228516,0.0,0.0,0.0,0.0
0.02499246597290039,0.0,0.0,0.0,0.0
0.027157306671142578,0.0,0.0,0.0,0.0
0.029321670532226562,0.0,0.0,0.0,0.0
0.03148460388183594,0.0,0.0,0.0,0.0
0.0336611270904541,0.0,0.0,0.0,0.0
0.03585481643676758,0.0,0.0,0.0,0.0
0.03801774978637695,0.0,0.0,0.0,0.0
0.04021573066711426,0.0,0.0,0.0,0.0
0.042385101318359375,0.0,0.0,0.0,0.0
0.04457592964172363,0.0,0.0,0.0,0.0
0.046741485595703125,0.0,0.0,0.0,0.0
0.04901266098022461,0.0,0.0,0.0,0.0
0.05117177963256836,0.0,0.0,0.0,0.0
0.05332469940185547,0.0,0.0,0.0,0.0
0.05579495429992676,0.0,0.0,0.0,0.0
0.05737566947937012,0.0,0.0,0.0,0.0
0.058817386627197266,0.0,0.0,0.0,0.0
0.060257673263549805,0.0,0.0,0.0,0.0
0.06170177459716797,0.0,0.0,0.0,0.0
0.063140869140625,0.0,0.0,0.0,0.0
0.0645904541015625,0.0,0.0,0.0,0.0
0.06602644920349121,0.0,0.0,0.0,0.0
0.06746029853820801,0.0,0.0,0.0,0.0
0.06889057159423828,0.0,0.0,0.0,0.0
0.07032299041748047,0.0,0.0,0.0,0.0
0.07175445556640625,0.0,0.0,0.0,0.0
0.07318663597106934,0.0,0.0,0.0,0.0
0.07462882995605469,0.0,0.0,0.0,0.0
0.07606148719787598,0.0,0.0,0.0,0.0
0.07749390602111816,0.0,0.0,0.0,0.0
0.07892775535583496,0.0,0.0,0.0,0.0
0.08036375045776367,0.0,0.0,0.0,0.0
0.08179998397827148,0.0,0.0,0.0,0.0
0.08323359489440918,0.0,0.0,0.0,0.0
0.08468341827392578,0.0,0.0,0.0,0.0
0.08611917495727539,0.0,0.0,0.0,0.0
0.08755278587341309,0.0,0.0,0.0,0.0
0.0889902114868164,0.0,0.0,0.0,0.0
0.09042572975158691,0.0,0.0,0.0,0.0
0.09185910224914551,0.0,0.0,0.0,0.0
0.09329533576965332,0.0,0.0,0.0,0.0
0.09474515914916992,0.0,0.0,0.0,0.0
0.09618115425109863,0.0,0.0,0.0,0.0
0.09761714935302734,0.0,0.0,0.0,0.0
0.09904932975769043,0.0,0.0,0.0,0.0
0.10048437118530273,0.0,0.0,0.0,0.0
0.10192084312438965,0.0,0.0,0.0,0.0
0.10335803031921387,0.0,0.0,0.0,0.0
0.1048116683959961,0.0,0.0,0.0,0.0
0.10624885559082031,0.0,0.0,0.0,0.0
0.10768294334411621,0.0,0.0,0.0,0.0
0.1091160774230957,0.0,0.0,0.0,0.0
0.11055207252502441,0.0,0.0,0.0,0.0
0.11198854446411133,0.0,0.2,0.0,0.0
0.11342430114746094,0.0,0.2,0.0,0.0
0.11488842964172363,0.0,0.2,0.0,0.0
0.11632823944091797,0.0,0.2,-0.0083,0.0166
0.11777901649475098,0.0,0.2,-0.0083,0.0166
0.11922764778137207,0.0,0.2,-0.0679,0.2006
0.1213521957397461,0.0,0.2,-0.0679,0.2006
0.13731622695922852,0.0,0.2,-0.1878,0.4737
0.15325522422790527,0.0,0.2,-0.1878,0.4737
0.16922569274902344,0.0,0.2,-0.3544,0.6833
0.1852121353149414,0.0,0.2,-0.3544,0.6833
0.2011699676513672,0.0,0.2,-0.5506,0.6019
0.2172257900238037,0.0,0.2,-0.7429,0.3846
0.23307228088378906,0.0,0.2,-0.7429,0.3846
0.24901199340820312,0.0,0.2,-0.8455,0.0724
0.26500487327575684,0.0,0.2,-0.8455,0.0724
0.2810027599334717,0.0,0.2,-0.8673,1.0807
0.29693031311035156,0.0,0.2,-0.8673,1.0807
0.31287217140197754,0.0,0.2,-0.8288,0.8717
0.32883167266845703,0.0,0.2,-0.8288,0.8717
0.3448598384857178,0.0,0.2,-0.7519,0.7987
0.36073780059814453,0.0,0.2,-0.7519,0.7987
0.37668943405151367,0.0,0.2,-0.666,0.7262
0.3926432132720947,0.0,0.2,-0.666,0.7262
0.40860939025878906,0.0,0.2,-0.6147,0.632
0.42456889152526855,0.0,0.2,-0.6147,0.632
0.4405026435852051,0.0,0.2,-0.5679,-0.5038
0.4565761089324951,0.0,0.2,-0.5467,-0.2217
0.47238802909851074,0.0,0.2,-0.5467,-0.2217
0.4883766174316406,0.0,0.2,-0.5852,0.2602
0.5043504238128662,0.0,0.2,-0.5852,0.2602
0.520256519317627,0.0,0.2,-0.675,0.8929
0.536219596862793,0.0,0.2,-0.675,0.8929
0.5521388053894043,0.0,0.2,-0.7942,1.4608
0.5680944919586182,0.0,0.2,-0.7942,1.4608
0.5840485095977783,0.0,0.2,-0.9525,0.0339
0.5999951362609863,0.0,0.2,-0.9525,0.0339
0.6159350872039795,0.0,0.2,-1.0891,-0.4442
0.6318759918212891,0.0,0.2,-1.0891,-0.4442
0.6478145122528076,0.0,0.2,-1.1365,-0.9269
0.6637730598449707,0.0,0.2,-1.1365,-0.9269
0.6797144412994385,0.0,0.2,-1.1108,-1.0852
0.6957919597625732,0.0,0.2,-1.0596,-1.0852
0.7115812301635742,0.0,0.2,-1.0596,-1.0852
0.7275474071502686,0.0,0.2,-1.0128,0.5807
0.7435648441314697,0.0,0.2,-1.0128,0.5807
0.7594270706176758,0.0,0.2,-1.0,1.1833
0.7766780853271484,0.0,0.2,-1.0,1.1833
0.7925882339477539,0.0,0.2,-1.0384,1.6916
0.8085455894470215,0.0,0.2,-1.0384,1.6916
0.824533224105835,0.0,0.2,-1.1153,0.2089
0.8404381275177002,0.0,0.2,-1.1153,0.2089
0.8564445972442627,0.0,0.2,-1.1794,-0.3288
0.872744083404541,0.0,0.2,-1.1794,-0.3288
0.8887934684753418,0.0,0.2,-1.1878,0.5679
0.9047102928161621,0.0,0.2,-1.1878,0.5679
0.9206116199493408,0.0,0.2,-1.1275,0.4012
0.9367783069610596,0.0,0.2,-1.0596,0.3583
0.952578067779541,0.0,0.2,-1.0596,0.3583
0.9682562351226807,0.0,0.2,-1.0038,0.3583
0.9840843677520752,0.0,0.2,-1.0038,0.3583
1.0000479221343994,0.0,0.2,-0.9782,0.3711
1.0165467262268066,0.0,0.2,-0.9782,0.3711
1.0324480533599854,0.0,0.2,-0.9653,-1.1153
1.0481312274932861,0.0,0.2,-0.9653,-1.1153
1.0639917850494385,0.0,0.2,-0.9608,-1.2179
1.0798594951629639,0.0,0.2,-0.9608,-1.2179
1.0959558486938477,0.0,0.2,-0.9314,-1.2519
1.1117229461669922,0.0,0.2,-0.9314,-1.2519
1.127711534500122,0.0,0.2,-0.9096,0.35
1.1436700820922852,0.0,0.2,-0.9096,0.35
1.1595890522003174,0.0,0.2,-0.9057,0.8884
1.1761479377746582,0.0,0.2,-0.9397,1.4698
1.1919317245483398,0.0,0.2,-0.9397,1.4698
1.2079112529754639,0.0,0.2,-1.0294,0.0506
1.2238495349884033,0.0,0.2,-1.0294,0.0506
1.2398290634155273,0.0,0.2,-1.1365,-0.3884
1.2558374404907227,0.0,0.2,-1.1365,-0.3884
1.2714204788208008,0.0,0.2,-1.175,-0.9012
1.2873210906982422,0.0,0.2,-1.175,-0.9012
1.303304672241211,0.0,0.2,-1.1448,-1.1153
1.3192663192749023,0.0,0.2,-1.1448,-1.1153
1.3352746963500977,0.0,0.2,-1.0762,-1.1705
1.3511686325073242,0.0,0.2,-1.0762,-1.1705
1.367335557937622,0.0,0.2,-1.0121,0.4615
1.383514404296875,0.0,0.2,-1.0121,0.4615
1.399428367614746,0.0,0.2,-0.9826,1.0038
1.4155688285827637,0.0,0.2,-1.0083,1.5762
1.431351661682129,0.0,0.2,-1.0083,1.5762
1.4473342895507812,0.0,0.2,-1.0807,0.1493
1.463306188583374,0.0,0.2,-1.0807,0.1493
1.4791743755340576,0.0,0.2,-1.1705,-0.3461
1.4948680400848389,0.0,0.2,-1.1705,-0.3461
1.5107882022857666,0.0,0.2,-1.2006,-0.8628
1.5267868041992188,0.0,0.2,-1.2006,-0.8628
1.5428688526153564,0.0,0.2,-1.1621,-1.0596
1.5586824417114258,0.0,0.2,-1.1621,-1.0596
1.5746970176696777,0.0,0.2,-1.0891,-1.1025
1.5906364917755127,0.0,0.2,-1.0891,-1.1025
1.6066129207611084,0.0,0.2,-1.0339,0.5596
1.6225612163543701,0.0,0.2,-1.0339,0.5596
1.6385319232940674,0.0,0.2,-1.0038,1.1403
1.6546804904937744,0.0,0.2,-1.0294,1.6833
1.6704652309417725,0.0,0.2,-1.0294,1.6833
1.6864738464355469,0.0,0.2,-1.0974,0.2173
1.702418327331543,0.0,0.2,-1.0974,0.2173
1.7183444499969482,0.0,0.2,-1.1743,-0.2993
1.73435640335083,0.0,0.2,-1.1743,-0.2993
1.750290870666504,0.0,0.2,-1.1871,0.6019
1.7662627696990967,0.0,0.2,-1.1871,0.6019
1.7821674346923828,0.0,0.2,-1.1403,0.4057
1.798163652420044,0.0,0.2,-1.1403,0.4057
1.814112663269043,0.0,0.2,-1.0596,0.3416
1.830038070678711,0.0,0.2,-1.0596,0.3416
1.846041202545166,0.0,0.2,-1.0038,1.7557
1.8619751930236816,0.0,0.2,-1.0038,1.7557
1.8779335021972656,0.0,0.2,-0.9782,1.9057
1.8940010070800781,0.0,0.2,-0.9698,0.5551
1.9098596572875977,0.0,0.2,-0.9698,0.5551
1.9258480072021484,0.0,0.2,-0.9737,0.1448
1.9417927265167236,0.0,0.2,-0.9737,0.1448
1.957733392715454,0.0,0.2,-0.9737,-0.4653
1.973705768585205,0.0,0.2,-0.9737,-0.4653
1.989656686782837,0.0,0.2,-0.9314,0.6839
2.0056874752044678,0.0,0.2,-0.9314,0.6839
2.0215580463409424,0.0,0.2,-0.8371,0.8846
2.037524938583374,0.0,0.2,-0.8371,0.8846
2.053473949432373,0.0,0.2,-0.7557,1.2134
2.069417715072632,0.0,0.2,-0.7557,1.2134
2.0854179859161377,0.0,0.2,-0.7346,0.132
2.1013376712799072,0.0,0.2,-0.7346,0.132
2.117295980453491,0.0,0.2,-0.7557,0.2346
2.1333885192871094,0.0,0.2,-0.7769,-1.2647
2.1492278575897217,0.0,0.2,-0.7769,-1.2647
2.1652426719665527,0.0,0.2,-0.8025,-1.3076
2.1811792850494385,0.0,0.2,-0.8025,-1.3076
2.1970725059509277,0.0,0.2,-0.8115,-1.2858
2.2130157947540283,0.0,0.2,-0.8115,-1.2858
2.228978395462036,0.0,0.2,-0.8198,0.3205
2.2450034618377686,0.0,0.2,-0.8198,0.3205
2.2608673572540283,0.0,0.2,-0.8416,0.8673
2.2769217491149902,0.0,0.2,-0.8416,0.8673
2.2927727699279785,0.0,0.2,-0.9057,1.4442
2.3087332248687744,0.0,0.2,-0.9057,1.4442
2.3247129917144775,0.0,0.2,-1.0038,0.0339
2.34065842628479,0.0,0.2,-1.0038,0.0339
2.3566348552703857,0.0,0.2,-1.123,-0.4141
2.3726396560668945,0.0,0.2,-1.1705,-0.9269
2.3884546756744385,0.0,0.2,-1.1705,-0.9269
2.4045164585113525,0.0,0.2,-1.1403,-1.1192
2.4203879833221436,0.0,0.2,-1.1403,-1.1192
2.4363560676574707,0.0,0.2,-1.0679,-1.1493
2.4525227546691895,0.0,0.2,-1.0679,-1.1493
2.468632459640503,0.0,0.2,-1.0083,0.4955
2.4846034049987793,0.0,0.2,-1.0083,0.4955
2.5005388259887695,0.0,0.2,-0.9782,1.0423
2.5165226459503174,0.0,0.2,-0.9782,1.0423
2.5324106216430664,0.0,0.2,-1.0038,1.6019
2.5484249591827393,0.0,0.2,-1.0038,1.6019
2.5639493465423584,0.0,0.2,-1.0762,0.1621
2.579927444458008,0.0,0.2,-1.0762,0.1621
2.595886707305908,0.0,0.2,-1.166,-0.3288
2.6119260787963867,0.0,0.2,-1.1916,-0.8461
2.627774715423584,0.0,0.2,-1.1916,-0.8461
2.643733024597168,0.0,0.2,-1.1493,-1.0423
2.6600136756896973,0.0,0.2,-1.1493,-1.0423
2.67607045173645,0.0,0.2,-1.0807,-1.0852
2.6920032501220703,0.0,0.2,-1.0807,-1.0852
2.7079529762268066,0.0,0.2,-1.025,0.5467
2.723898410797119,0.0,0.2,-1.025,0.5467
2.7398927211761475,0.0,0.2,-0.9993,1.0852
2.7559237480163574,0.0,0.2,-0.9993,1.0852
2.7713918685913086,0.0,0.2,-1.0339,1.6019
2.787346124649048,0.0,0.2,-1.0339,1.6019
2.803311824798584,0.0,0.2,-1.1147,0.1365
2.8192498683929443,0.0,0.2,-1.1147,0.1365
2.8352575302124023,0.0,0.2,-1.1961,-0.3628
2.851287841796875,0.0,0.2,-1.2173,0.5679
2.867341995239258,0.0,0.2,-1.2173,0.5679
2.8834452629089355,0.0,0.2,-1.1705,0.4141
2.8994438648223877,0.0,0.2,-1.1705,0.4141
2.9154036045074463,0.0,0.2,-1.0891,0.3628
2.931311845779419,0.0,0.2,-1.0891,0.3628
2.947303056716919,0.0,0.2,-1.0294,1.8416
2.963230609893799,0.0,0.2,-1.0294,1.8416
2.9788191318511963,0.0,0.2,-0.9955,2.098
2.9948019981384277,0.0,0.2,-0.9955,2.098
3.010776996612549,0.0,0.2,-0.9955,-0.466
3.0267131328582764,0.0,0.2,-0.9955,-0.466
3.04262638092041,0.0,0.2,-0.9993,-0.8371
3.058593273162842,0.0,0.2,-0.9993,-0.8371
3.0749294757843018,0.0,0.2,-0.9993,-1.4057
3.091073513031006,0.0,0.2,-0.9525,-0.3205
3.106971025466919,0.0,0.2,-0.9525,-0.3205
3.1227753162384033,0.0,0.2,-0.8583,-0.2262
3.1388063430786133,0.0,0.2,-0.8583,-0.2262
3.1547000408172607,0.0,0.2,-0.773,1.3115
3.1706342697143555,0.0,0.2,-0.773,1.3115
3.1862192153930664,0.0,0.2,-0.7602,0.1794
3.2021384239196777,0.0,0.2,-0.7602,0.1794
3.2180979251861572,0.0,0.2,-0.7903,0.3628
3.2340407371520996,0.0,0.2,-0.7903,0.3628
3.2499983310699463,0.0,0.2,-0.816,0.3628
3.2659683227539062,0.0,0.2,-0.816,0.3628
3.282349109649658,0.0,0.2,-0.8371,0.3205
3.298290252685547,0.0,0.2,-0.8371,0.3205
3.3142096996307373,0.0,0.2,-0.8455,0.2692
3.3302581310272217,0.0,0.2,-0.8455,1.8032
3.3461835384368896,0.0,0.2,-0.8455,1.8032
3.362074851989746,0.0,0.2,-0.85,2.2006
3.377744436264038,0.0,0.2,-0.85,2.2006
3.393566846847534,0.0,0.2,-0.9012,1.2647
3.4095115661621094,0.0,0.2,-0.9012,1.2647
3.4255120754241943,0.0,0.2,-0.9993,-0.1538
3.441425323486328,0.0,0.2,-0.9993,-0.1538
3.457362651824951,0.0,0.2,-1.098,-0.5384
3.4733314514160156,0.0,0.2,-1.098,-0.5384
3.489354133605957,0.0,0.2,-1.1275,-0.957
3.5052595138549805,0.0,0.2,-1.1275,-0.957
3.5211591720581055,0.0,0.2,-1.0891,-1.1025
3.5371530055999756,0.0,0.2,-1.0891,-1.1025
3.5530478954315186,0.0,0.2,-1.0211,-1.1153
3.5691263675689697,0.0,0.2,-0.9653,0.5256
3.5850093364715576,0.0,0.2,-0.9653,0.5256
3.6009061336517334,0.0,0.2,-0.9525,1.0897
3.6168668270111084,0.0,0.2,-0.9525,1.0897
3.6327929496765137,0.0,0.2,-0.991,1.6108
3.6487598419189453,0.0,0.2,-0.991,1.6108
3.664794921875,0.0,0.2,-1.0807,0.1493
3.6806435585021973,0.0,0.2,-1.0807,0.1493
3.6966359615325928,0.0,0.2,-1.1705,-0.3673
3.7125487327575684,0.0,0.2,-1.1705,-0.3673
3.7285122871398926,0.0,0.2,-1.1961,0.5551
3.7445180416107178,0.0,0.2,-1.1961,0.5551
3.7604050636291504,0.0,0.2,-1.1493,0.3839
3.7763748168945312,0.0,0.2,-1.1493,0.3839
3.792301654815674,0.0,0.2,-1.0807,0.3583
3.808380603790283,0.0,0.2,-1.025,1.9096
3.82421612739563,0.0,0.2,-1.025,1.9096
3.8401896953582764,0.0,0.2,-1.0121,2.3288
3.8562018871307373,0.0,0.2,-1.0121,2.3288
3.8721256256103516,0.0,0.2,-1.0333,1.2134
3.8880441188812256,0.0,0.2,-1.0333,1.2134
3.9039928913116455,0.0,0.2,-1.0891,0.8929
3.920332670211792,0.0,0.2,-1.0891,0.8929
3.936304807662964,0.0,0.2,-1.1192,0.3205
3.952223062515259,0.0,0.2,-1.1192,0.3205
3.9681642055511475,0.0,0.2,-1.1019,1.3333
3.9841151237487793,0.0,0.2,-1.1019,1.3333
4.000041723251343,0.0,0.2,-1.0166,1.3115
4.016257047653198,0.0,0.2,-1.0166,1.3115
4.03158974647522,0.0,0.2,-0.9314,1.448
4.047642946243286,0.0,0.2,-0.8884,0.273
4.063529968261719,0.0,0.2,-0.8884,0.273
4.079452753067017,0.0,0.2,-0.8929,0.3583
4.0954508781433105,0.0,0.2,-0.8929,0.3583
4.111358165740967,0.0,0.2,-0.9012,0.3583
4.1273438930511475,0.0,0.2,-0.9012,0.3583
4.143282413482666,0.0,0.2,-0.9057,0.3198
4.159207820892334,0.0,0.2,-0.9057,0.3198
4.175229072570801,0.0,0.2,-0.9012,0.307
4.19110894203186,0.0,0.2,-0.9012,0.307
4.207054138183594,0.0,0.2,-0.8929,1.9185
4.222973585128784,0.0,0.2,-0.8929,1.9185
4.238947868347168,0.0,0.2,-0.9012,2.4435
4.254929065704346,0.0,0.2,-0.9012,2.4435
4.270874738693237,0.0,0.2,-0.948,1.5333
4.286952257156372,0.0,0.2,-1.0423,0.0762
4.302754163742065,0.0,0.2,-1.0423,0.0762
4.318702697753906,0.0,0.2,-1.1448,-0.3544
4.334661960601807,0.0,0.2,-1.1448,-0.3544
4.3506035804748535,0.0,0.2,-1.1788,-0.8333
4.366586923599243,0.0,0.2,-1.1788,-0.8333
4.382496118545532,0.0,0.2,-1.1358,-1.0128
4.3984901905059814,0.0,0.2,-1.1358,-1.0128
4.41439151763916,0.0,0.2,-1.0589,-1.0641
4.430328130722046,0.0,0.2,-1.0589,-1.0641
4.446326732635498,0.0,0.2,-0.9993,0.5724
4.462245225906372,0.0,0.2,-0.9993,0.5724
4.478174924850464,0.0,0.2,-0.9737,1.0935
4.4941065311431885,0.0,0.2,-0.9737,1.0935
4.510060548782349,0.0,0.2,-0.9993,1.6147
4.526162385940552,0.0,0.2,-1.0852,0.1448
4.541994571685791,0.0,0.2,-1.0852,0.1448
