t(s),a,v,l,r
0.0016520023345947266,0.0,0.0,0.0,0.0
0.0032863616943359375,0.0,0.0,0.0,0.0
0.004740476608276367,0.0,0.0,0.0,0.0
0.006184816360473633,0.0,0.0,0.0,0.0
0.007731914520263672,0.0,0.0,0.0,0.0
0.009173870086669922,0.0,0.0,0.0,0.0
0.010613441467285156,0.0,0.0,0.0,0.0
0.012053251266479492,0.0,0.0,0.0,0.0
0.013494253158569336,0.0,0.0,0.0,0.0
0.014934301376342773,0.0,0.0,0.0,0.0
0.016375303268432617,0.0,0.0,0.0,0.0
0.017862796783447266,0.0,0.0,0.0,0.0
0.019304513931274414,0.0,0.0,0.0,0.0
0.020747900009155273,0.0,0.0,0.0,0.0
0.02219557762145996,0.0,0.0,0.0,0.0
0.023643970489501953,0.0,0.0,0.0,0.0
0.025103092193603516,0.0,0.0,0.0,0.0
0.02654743194580078,0.0,0.0,0.0,0.0
0.028005123138427734,0.0,0.0,0.0,0.0
0.029445171356201172,0.0,0.0,0.0,0.0
0.030881881713867188,0.0,0.0,0.0,0.0
0.03232145309448242,0.0,0.0,0.0,0.0
0.033757686614990234,0.0,0.0,0.0,0.0
0.035198211669921875,0.0,0.0,0.0,0.0
0.03663516044616699,0.0,0.0,0.0,0.0
0.038138628005981445,0.0,0.0,0.0,0.0
0.03957700729370117,0.0,0.0,0.0,0.0
0.04101419448852539,0.0,0.0,0.0,0.0
0.04244852066040039,0.0,0.0,0.0,0.0
0.04388260841369629,0.0,0.0,0.0,0.0
0.04531717300415039,0.0,0.0,0.0,0.0
0.04675412178039551,0.0,0.0,0.0,0.0
0.04819989204406738,0.0,0.0,0.0,0.0
0.04963541030883789,0.0,0.0,0.0,0.0
0.05106949806213379,0.0,0.0,0.0,0.0
0.05250239372253418,0.0,0.0,0.0,0.0
0.053934335708618164,0.0,0.0,0.0,0.0
0.055365800857543945,0.0,0.0,0.0,0.0
0.05679631233215332,0.0,0.0,0.0,0.0
0.05824637413024902,0.0,0.0,0.0,0.0
0.059676408767700195,0.0,0.0,0.0,0.0
0.06112051010131836,0.0,0.0,0.0,0.0
0.06256341934204102,0.0,0.0,0.0,0.0
0.06399941444396973,0.0,0.0,0.0,0.0
0.06543850898742676,0.0,0.0,0.0,0.0
0.06688690185546875,0.0,0.0,0.0,0.0
0.06835365295410156,0.0,0.0,0.0,0.0
0.06978845596313477,0.0,0.0,0.0,0.0
0.07122349739074707,0.0,0.0,0.0,0.0
0.07266354560852051,0.0,0.0,0.0,0.0
0.07409524917602539,0.0,0.0,0.0,0.0
0.0755307674407959,0.0,0.0,0.0,0.0
0.0769643783569336,0.0,0.0,0.0,0.0
0.07841944694519043,0.0,0.0,0.0,0.0
0.07985830307006836,0.0,0.0,0.0,0.0
0.08129668235778809,0.0,0.0,0.0,0.0
0.0827336311340332,0.0,0.0,0.0,0.0
