t(s),a,v,l,r
0.003208160400390625,0.0,0.0,0.0,0.0
0.005144834518432617,0.0,0.0,0.0,0.0
0.006762266159057617,0.0,0.0,0.0,0.0
0.008415460586547852,0.0,0.0,0.0,0.0
0.009994268417358398,0.0,0.0,0.0,0.0
0.011543989181518555,0.0,0.0,0.0,0.0
0.013232707977294922,0.0,0.0,0.0,0.0
0.014787435531616211,0.0,0.0,0.0,0.0
0.016228914260864258,0.0,0.0,0.0,0.0
0.0176694393157959,0.0,0.0,0.0,0.0
0.019109725952148438,0.0,0.0,0.0,0.0
0.020547151565551758,0.0,0.0,0.0,0.0
0.02198314666748047,0.0,0.0,0.0,0.0
0.02344369888305664,0.0,0.0,0.0,0.0
0.024898290634155273,0.0,0.0,0.0,0.0
0.02634453773498535,0.0,0.0,0.0,0.0
0.027777671813964844,0.0,0.0,0.0,0.0
0.029236555099487305,0.0,0.0,0.0,0.0
0.03067183494567871,0.0,0.0,0.0,0.0
0.03212618827819824,0.0,0.0,0.0,0.0
0.03356170654296875,0.0,0.0,0.0,0.0
0.03499603271484375,0.0,0.0,0.0,0.0
0.03643035888671875,0.0,0.0,0.0,0.0
0.03786277770996094,0.0,0.0,0.0,0.0
0.03929471969604492,0.0,0.0,0.0,0.0
0.04072976112365723,0.0,0.0,0.0,0.0
0.04223203659057617,0.0,0.0,0.0,0.0
0.04376792907714844,0.0,0.0,0.0,0.0
0.04520988464355469,0.0,0.0,0.0,0.0
0.04665088653564453,0.0,0.0,0.0,0.0
0.04808974266052246,0.0,0.0,0.0,0.0
0.049529075622558594,0.0,0.0,0.0,0.0
0.05096888542175293,0.0,0.0,0.0,0.0
0.05242609977722168,0.0,0.0,0.0,0.0
0.05386757850646973,0.0,0.0,0.0,0.0
0.05530118942260742,0.0,0.0,0.0,0.0
0.0567326545715332,0.0,0.0,0.0,0.0
0.05816388130187988,0.0,0.0,0.0,0.0
0.05959630012512207,0.0,0.0,0.0,0.0
0.06102871894836426,0.0,0.0,0.0,0.0
0.062473297119140625,0.0,0.0,0.0,0.0
0.06390523910522461,0.0,0.0,0.0,0.0
0.0653378963470459,0.0,0.0,0.0,0.0
0.0667724609375,0.0,0.0,0.0,0.0
0.0682070255279541,0.0,0.0,0.0,0.0
0.06963825225830078,0.0,0.0,0.0,0.0
